Genre,Poem,char_count,word_count,clean_poem
Music,"I have oared and grieved, grieved and oared, treading a religion of fear. A frayed nerve. A train wreck tied to the train of an old idea. Now, Lord, reeling in violent times, I drag these tidal griefs to this gate. I am tired. Deliver me, whatever you are. Help me, you who are never near, hold what I love and grieve, reveal",325,63,oared grieved grieved oared treading religion fear frayed nerve train wreck tied train old idea lord reeling violent time drag tidal grief gate tired deliver whatever help never near hold love grieve reveal
Music,I have waited all my life to find me find you perched around my black neck in reposesonging of me in repose,107,22,waited life find find perched around black neck reposesonging repose
Music,"I know you knowhow to shame into obediencethe long chain tethering lawnmowerto fence. And in your gardenare no chrysanthemums, no hemof lace from the headscarfI loose for him at my choosing.Around my throat still twines a thin linefrom when, in another life, I wasguillotined. I know you knowhow to slap",303,50,know knowhow shame obediencethe long chain tethering lawnmowerto fence gardenare chrysanthemum hemof lace headscarfi loose choosingaround throat still twine thin linefrom another life wasguillotined know knowhow slap
Music,I like literature that makes me think:,38,7,like literature make think
Music,"I like to say we left at first light        with Chairman Mao himself chasing us in a police car,my father fighting him off with firecrackers,        even though Mao was already over a decadedead, & my mother says all my father did        during the Cultural Revolution was teach math,which he was",297,50,like say left first light chairman mao chasing u police carmy father fighting firecracker even though mao already decadedead mother say father cultural revolution teach mathwhich
Music,"I love the whir of the creature cometo visit the pinkflowers in the hanging basket as she doesmost August mornings, hours awayfrom starvation to storeenough energy to survive overnight.The Aztecs saw the refractionof incident light on wingsas resurrection of fallen warriors.In autumn, when daylight decreasesthey double their body weight to",341,50,love whir creature cometo visit pinkflowers hanging basket doesmost august morning hour awayfrom starvation storeenough energy survive overnightthe aztec saw refractionof incident light wingsas resurrection fallen warriorsin autumn daylight decreasesthey double body weight
Music,"I love two dogs, even when they’re killing a baby possum near the columbines, shaking the varmint until the death squeal chokes to a gargle, and both dogs stand before the bloody marsupial nosing it to move, because that’s Nature, right? (And whom did I just ask whether that was right?) (And what’s a moral quandary",316,56,love two dog even they’re killing baby possum near columbine shaking varmint death squeal choke gargle dog stand bloody marsupial nosing move that’s nature right ask whether right what’s moral quandary
Music,"I never want to get anyMore new things.I wanna wear out these shoes whiteAnd walk on the rug till it's perfectlyColorlessTo wear the shoes darkWalking on an abyss that's been worn outThe shoes carry me,I can’t help it,I fly above the desert with no name",253,45,never want get anymore new thingsi wanna wear shoe whiteand walk rug till perfectlycolorlessto wear shoe darkwalking abyss thats worn outthe shoe carry mei can’t help iti fly desert name
Music,I told a million lies now it’s time to tell a single truth Sometimes I cry It’s hard dealing with my pride Not knowing whether to fight or flee Sometimes I cry Hard to maintain this image of a tough guy When deep down inside I am terrified If I ever told you I wasn’t scared I,276,57,told million lie it’s time tell single truth sometimes cry it’s hard dealing pride knowing whether fight flee sometimes cry hard maintain image tough guy deep inside terrified ever told wasn’t scared
Music,I wake tored sand Isleep herecoral brickhooghaan Iwalk thinrabbit brushtrails side-step earlyautumntarantulas pick desertwhite flowerson full days Iinhale fe-male rainI stop wheelsslow sheepbounce dropsheep shitacross highwayspotholedme I grassnothinghere I meta-grass I sleep-walk grassesopen eyes toblue corn skyto cook upstews chunkshalf-chewed thruI am thissalivatingmouth withouthands with-out arms bent downshamelessface to plate tosome origin(al)hunger awarethat,469,53,wake tored sand isleep herecoral brickhooghaan iwalk thinrabbit brushtrails sidestep earlyautumntarantulas pick desertwhite flowerson full day iinhale female raini stop wheelsslow sheepbounce dropsheep shitacross highwayspotholedme grassnothinghere metagrass sleepwalk grassesopen eye toblue corn skyto cook upstews chunkshalfchewed thrui thissalivatingmouth withouthands without arm bent downshamelessface plate tosome originalhunger awarethat
Music,I was trying to wave to you but you wouldn’t wave back,54,12,trying wave wouldn’t wave back
Music,"I watched in horror as the man hung half a pig by a hook in the window.Nearby, the sea shone or something. Nearby, the wingspan of a hawk cast an elongated shadow.I listened with horror to the words I was missing. A wrongness was growing in the living moon.& nearby, the sea rolled",281,53,watched horror man hung half pig hook windownearby sea shone something nearby wingspan hawk cast elongated shadowi listened horror word missing wrongness growing living moon nearby sea rolled
Music,I would tell herExcept she wouldn't careI'd write himExcept he'd never write me backThere is a rat they left hangingI'd save itExcept it's deadWhat is the force that swirls meI asked of the windThere was no replyIt was beyond meAnd I was floating in itCircles and circlesI've seen them throughout,296,50,would tell herexcept wouldnt careid write himexcept hed never write backthere rat left hangingid save itexcept deadwhat force swirl mei asked windthere replyit beyond meand floating itcircles circlesive seen throughout
